,Unnamed: 0,Player,Nation,Pos,Age,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Matches,team,MP,country_full_name
1283,1283,Leigh-Anne Robe,GBR,DF,28.0,11.0,6,547.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Liverpool-Women,,United Kingdom
1284,1284,Natasha Dowie,GBR,FW,34.0,7.0,5,400.0,4.4,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,0.5,1.7,8.0,10.0,29.0,0.45,0.23,0.68,0.45,0.68,0.29,0.1,0.39,0.29,0.39,Matches,Liverpool-Women,,United Kingdom
1285,1285,Rachel Furness,GBR,MF,34.0,9.0,4,385.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.4,0.9,2.0,9.0,9.0,0.23,0.0,0.23,0.23,0.23,0.13,0.09,0.22,0.13,0.22,Matches,Liverpool-Women,,United Kingdom
1286,1286,Rhiannon Roberts,GBR,"DF,MF",31.0,19.0,3,492.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.2,7.0,15.0,11.0,0.18,0.0,0.18,0.18,0.18,0.04,0.18,0.22,0.04,0.22,Matches,Liverpool-Women,,United Kingdom
1287,1287,Faye Kirby,GBR,GK,22.0,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool-Women,,United Kingdom
1288,1288,Miri Taylor,GBR,MF,22.0,9.0,3,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13,Matches,Liverpool-Women,,United Kingdom
1289,1289,Eartha Cumings,GBR,GK,23.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool-Women,,United Kingdom
1290,1290,Charlotte Wardlaw,GBR,"DF,MF",19.0,4.0,1,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool-Women,,United Kingdom
1291,1291,Carla Humphrey,GBR,"FW,MF",25.0,8.0,1,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.07,0.02,0.07,Matches,Liverpool-Women,,United Kingdom
1292,1292,Leanne Kiernan,IRL,FW,23.0,2.0,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Liverpool-Women,,Ireland
1293,1293,Hannah Silcock,GBR,DF,17.0,1.0,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool-Women,,United Kingdom
1294,1294,Sofie Pedersen,DNK,MF,20.0,12.0,0,240.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,Liverpool-Women,,Denmark
1295,1295,Squad Total,null,nan,27.9,22.0,242,1980.0,22.0,24.0,15.0,39.0,22.0,2.0,2.0,29.0,0.0,21.2,19.6,12.3,31.9,207.0,565.0,556.0,1.09,0.68,1.77,1.0,1.68,0.96,0.56,1.52,0.89,1.45,,Liverpool-Women,,null
1296,1296,Opponent Total,null,nan,26.3,22.0,242,1980.0,22.0,37.0,25.0,62.0,34.0,3.0,3.0,21.0,0.0,29.4,27.3,19.0,46.3,364.0,848.0,840.0,1.68,1.14,2.82,1.55,2.68,1.34,0.86,2.2,1.24,2.1,,Liverpool-Women,,null
1297,1297,Khadija Shaw,JAM,FW,25.0,,22,1898.0,21.1,20.0,7.0,27.0,19.0,1.0,1.0,0.0,0.0,17.3,16.0,5.4,21.3,41.0,54.0,114.0,0.95,0.33,1.28,0.9,1.23,0.82,0.25,1.08,0.76,1.01,Matches,Manchester-City-Women,22.0,Jamaica
1298,1298,Chloe Kelly,GBR,FW,24.0,,21,1768.0,19.6,5.0,9.0,14.0,5.0,0.0,0.0,4.0,0.0,6.1,6.1,10.6,16.7,80.0,46.0,265.0,0.25,0.46,0.71,0.25,0.71,0.31,0.54,0.85,0.31,0.85,Matches,Manchester-City-Women,22.0,United Kingdom
1299,1299,Alex Greenwood,GBR,DF,28.0,,20,1792.0,19.9,0.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,1.5,0.7,1.9,2.5,12.0,125.0,9.0,0.0,0.15,0.15,0.0,0.15,0.07,0.09,0.17,0.03,0.13,Matches,Manchester-City-Women,21.0,United Kingdom
1300,1300,Yui Hasegawa,JPN,MF,25.0,,20,1783.0,19.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,1.1,1.9,8.0,100.0,30.0,0.05,0.05,0.1,0.05,0.1,0.04,0.05,0.09,0.04,0.09,Matches,Manchester-City-Women,20.0,Japan
1301,1301,Laura Coombs,GBR,MF,31.0,,20,1685.0,18.7,5.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,3.1,3.1,2.4,5.4,18.0,89.0,74.0,0.27,0.21,0.48,0.27,0.48,0.16,0.13,0.29,0.16,0.29,Matches,Manchester-City-Women,22.0,United Kingdom
1302,1302,Lauren Hemp,GBR,FW,21.0,,20,1674.0,18.6,7.0,6.0,13.0,7.0,0.0,0.0,2.0,0.0,6.7,6.7,6.3,13.0,115.0,56.0,233.0,0.38,0.32,0.7,0.38,0.7,0.36,0.34,0.7,0.36,0.7,Matches,Manchester-City-Women,20.0,United Kingdom
1303,1303,Ellie Roebuck,GBR,GK,22.0,,17,1481.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester-City-Women,17.0,United Kingdom
1304,1304,Esme Morgan,GBR,DF,21.0,,15,1329.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,0.8,8.0,109.0,27.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,Manchester-City-Women,17.0,United Kingdom
1305,1305,Laia Aleixandri,ESP,"DF,MF",21.0,,15,1302.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,1.0,6.0,90.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.04,0.07,Matches,Manchester-City-Women,16.0,Spain
1306,1306,Steph Houghton,GBR,DF,34.0,,13,1173.0,13.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.7,0.7,0.3,1.0,6.0,64.0,8.0,0.15,0.08,0.23,0.15,0.23,0.05,0.02,0.07,0.05,0.07,Matches,Manchester-City-Women,14.0,United Kingdom
1307,1307,Kerstin Casparij,NLD,DF,21.0,,13,1162.0,12.9,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,1.0,21.0,77.0,41.0,0.0,0.23,0.23,0.0,0.23,0.01,0.06,0.07,0.01,0.07,Matches,Manchester-City-Women,17.0,Netherlands
1308,1308,Filippa Angeldahl,SWE,MF,25.0,,12,1098.0,12.2,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.8,1.8,1.4,3.2,29.0,89.0,60.0,0.16,0.08,0.25,0.16,0.25,0.15,0.11,0.27,0.15,0.27,Matches,Manchester-City-Women,16.0,Sweden
1309,1309,Deyna Castellanos,VEN,MF,23.0,,12,1079.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.7,3.7,1.9,5.6,15.0,70.0,46.0,0.08,0.08,0.17,0.08,0.17,0.31,0.16,0.47,0.31,0.47,Matches,Manchester-City-Women,19.0,"Venezuela, Bolivarian Republic of"
1310,1310,Leila Ouahabi,ESP,DF,29.0,,10,888.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.4,0.8,13.0,49.0,29.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,Manchester-City-Women,16.0,Spain
1311,1311,Sandy MacIver,GBR,GK,24.0,,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester-City-Women,3.0,United Kingdom
1312,1312,Julie Blakstad,NOR,FW,20.0,,2,237.0,2.6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.4,2.4,0.3,2.7,6.0,9.0,34.0,0.76,0.38,1.14,0.76,1.14,0.91,0.11,1.03,0.91,1.03,Matches,Manchester-City-Women,9.0,Norway
1313,1313,Khiara Keating,GBR,GK,18.0,,2,227.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Manchester-City-Women,3.0,United Kingdom
1314,1314,Demi Stokes,GBR,DF,30.0,,2,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,Manchester-City-Women,3.0,United Kingdom
1315,1315,Alanna Kennedy,AUS,DF,27.0,,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.6,1.8,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.31,0.92,0.61,0.92,Matches,Manchester-City-Women,2.0,Australia
1316,1316,Hayley Raso,AUS,"DF,FW",27.0,,1,316.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.2,2.2,2.2,4.3,19.0,7.0,56.0,0.28,0.0,0.28,0.28,0.28,0.62,0.61,1.23,0.62,1.23,Matches,Manchester-City-Women,16.0,Australia
1317,1317,Mary Fowler,AUS,"FW,MF",19.0,,0,165.0,1.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,2.0,9.0,8.0,0.55,0.55,1.09,0.55,1.09,0.18,0.37,0.55,0.18,0.55,Matches,Manchester-City-Women,11.0,Australia
1318,1318,Ruby Mace,GBR,MF,18.0,,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester-City-Women,1.0,United Kingdom
1319,1319,Vicky Losada,ESP,MF,31.0,,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.31,Matches,Manchester-City-Women,2.0,Spain
1320,1320,Jemima Dahou,GBR,MF,,,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester-City-Women,1.0,United Kingdom
1321,1321,Annie Hutchings,GBR,MF,17.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester-City-Women,0.0,United Kingdom
1322,1322,Squad Total,null,nan,25.5,,242,1980.0,22.0,47.0,38.0,85.0,46.0,1.0,2.0,19.0,1.0,48.0,46.5,36.6,83.1,402.0,1062.0,1053.0,2.14,1.73,3.86,2.09,3.82,2.18,1.66,3.85,2.11,3.78,,Manchester-City-Women,22.0,null
1323,1323,Opponent Total,null,nan,26.6,,242,1980.0,22.0,25.0,12.0,37.0,24.0,1.0,1.0,20.0,0.0,17.2,16.4,10.6,27.0,213.0,462.0,455.0,1.14,0.55,1.68,1.09,1.64,0.78,0.48,1.26,0.75,1.23,,Manchester-City-Women,22.0,null
1324,1324,Mary Earps,GBR,GK,29.0,,22,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester-United-Women,22.0,United Kingdom
1325,1325,Maya Le Tissier,GBR,DF,20.0,,22,1958.0,21.8,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,4.0,82.0,3.0,0.09,0.09,0.18,0.09,0.18,0.03,0.01,0.05,0.03,0.05,Matches,Manchester-United-Women,22.0,United Kingdom
1326,1326,Hannah Blundell,GBR,DF,28.0,,22,1842.0,20.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.2,1.2,1.2,2.4,46.0,120.0,61.0,0.05,0.1,0.15,0.05,0.15,0.06,0.06,0.12,0.06,0.12,Matches,Manchester-United-Women,22.0,United Kingdom
1327,1327,Ella Toone,GBR,MF,22.0,,22,1776.0,19.7,3.0,8.0,11.0,3.0,0.0,0.0,2.0,1.0,3.4,3.2,5.0,8.2,41.0,133.0,159.0,0.15,0.41,0.56,0.15,0.56,0.17,0.25,0.42,0.16,0.41,Matches,Manchester-United-Women,22.0,United Kingdom
1328,1328,Katie Zelem,GBR,MF,26.0,,21,1890.0,21.0,3.0,8.0,11.0,1.0,2.0,3.0,7.0,0.0,3.7,1.3,3.3,4.6,5.0,139.0,32.0,0.14,0.38,0.52,0.05,0.43,0.17,0.16,0.33,0.06,0.22,Matches,Manchester-United-Women,21.0,United Kingdom
1329,1329,Millie Turner,GBR,DF,26.0,,20,1797.0,20.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.3,1.3,0.0,1.3,3.0,40.0,4.0,0.1,0.0,0.1,0.1,0.1,0.06,0.0,0.07,0.06,0.07,Matches,Manchester-United-Women,22.0,United Kingdom
1330,1330,Leah Galton,GBR,"FW,MF",28.0,,20,1628.0,18.1,10.0,4.0,14.0,10.0,0.0,0.0,0.0,0.0,5.7,5.7,2.4,8.1,34.0,50.0,158.0,0.55,0.22,0.77,0.55,0.77,0.31,0.13,0.45,0.31,0.45,Matches,Manchester-United-Women,20.0,United Kingdom
1331,1331,Ona Batlle,ESP,DF,23.0,,19,1709.0,19.0,1.0,9.0,10.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,4.8,5.2,91.0,137.0,103.0,0.05,0.47,0.53,0.05,0.53,0.02,0.25,0.27,0.02,0.27,Matches,Manchester-United-Women,19.0,Spain
1332,1332,Hayley Ladd,GBR,MF,28.0,,19,1699.0,18.9,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,1.7,1.7,1.0,2.7,10.0,79.0,21.0,0.21,0.11,0.32,0.21,0.32,0.09,0.05,0.14,0.09,0.14,Matches,Manchester-United-Women,21.0,United Kingdom
1333,1333,Alessia Russo,GBR,FW,23.0,,19,1548.0,17.2,10.0,1.0,11.0,10.0,0.0,0.0,1.0,0.0,6.7,6.7,1.9,8.6,31.0,29.0,125.0,0.58,0.06,0.64,0.58,0.64,0.39,0.11,0.5,0.39,0.5,Matches,Manchester-United-Women,20.0,United Kingdom
1334,1334,Nikita Parris,GBR,FW,28.0,,17,1318.0,14.6,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,2.5,2.5,0.9,3.4,43.0,45.0,113.0,0.27,0.07,0.34,0.27,0.34,0.17,0.06,0.23,0.17,0.23,Matches,Manchester-United-Women,21.0,United Kingdom
1335,1335,Lucía García,ESP,"FW,MF",24.0,,8,759.0,8.4,8.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,5.1,27.0,24.0,76.0,0.95,0.12,1.07,0.95,1.07,0.48,0.12,0.6,0.48,0.6,Matches,Manchester-United-Women,20.0,Spain
1336,1336,Vilde Bøe Risa,NOR,MF,27.0,,3,369.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.2,1.6,5.0,30.0,14.0,0.0,0.24,0.24,0.0,0.24,0.1,0.29,0.39,0.1,0.39,Matches,Manchester-United-Women,12.0,Norway
1337,1337,Maria Thorisdottir,NOR,DF,29.0,,3,291.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Manchester-United-Women,5.0,Norway
1338,1338,Aoife Mannion,IRL,DF,26.0,,2,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,Manchester-United-Women,5.0,Ireland
1339,1339,Lucy Staniforth,GBR,"FW,MF",29.0,,2,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Matches,Manchester-United-Women,4.0,United Kingdom
1340,1340,Martha Thomas,GBR,FW,26.0,,1,408.0,4.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,1.6,3.1,7.0,15.0,52.0,0.22,0.44,0.66,0.22,0.66,0.33,0.35,0.68,0.33,0.68,Matches,Manchester-United-Women,20.0,United Kingdom
1341,1341,Rachel Williams,GBR,"FW,MF",34.0,,0,268.0,3.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.4,2.4,0.3,2.7,9.0,17.0,22.0,1.34,0.0,1.34,1.34,1.34,0.79,0.12,0.91,0.79,0.91,Matches,Manchester-United-Women,17.0,United Kingdom
1342,1342,Adriana Leon,CAN,"FW,MF",29.0,,0,81.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,2.0,0.0,8.0,1.11,0.0,1.11,1.11,1.11,0.28,0.22,0.51,0.28,0.51,Matches,Manchester-United-Women,5.0,Canada
1343,1343,Jade Moore,GBR,"DF,MF",31.0,,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.2,0.12,0.2,Matches,Manchester-United-Women,3.0,United Kingdom
1344,1344,Estelle Cascarino,FRA,MF,25.0,,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester-United-Women,1.0,France
1345,1345,Jayde Riviere,CAN,DF,21.0,,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester-United-Women,1.0,Canada
1346,1346,Aïssatou Tounkara,FRA,DF,27.0,,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester-United-Women,1.0,France
1347,1347,Lisa Naalsund,NOR,FW,27.0,,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester-United-Women,1.0,Norway
1348,1348,Sophie Baggaley,GBR,GK,25.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester-United-Women,0.0,United Kingdom
1349,1349,Grace Clinton,GBR,MF,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester-United-Women,0.0,United Kingdom
1350,1350,Safia Middleton,GBR,GK,17.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester-United-Women,0.0,United Kingdom
1351,1351,Squad Total,null,nan,26.1,,242,1980.0,22.0,54.0,41.0,95.0,52.0,2.0,3.0,20.0,1.0,35.4,33.0,24.9,57.9,362.0,979.0,967.0,2.45,1.86,4.32,2.36,4.23,1.61,1.13,2.74,1.5,2.63,,Manchester-United-Women,22.0,null
1352,1352,Opponent Total,null,nan,26.6,,242,1980.0,22.0,12.0,11.0,23.0,12.0,0.0,0.0,28.0,1.0,13.0,13.0,9.8,22.8,185.0,447.0,435.0,0.55,0.5,1.05,0.55,1.05,0.59,0.44,1.04,0.59,1.04,,Manchester-United-Women,22.0,null
1353,1353,Amalie Eikeland,NOR,"DF,MF",26.0,,22,1980.0,22.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,0.8,2.2,35.0,57.0,73.0,0.05,0.05,0.09,0.05,0.09,0.06,0.04,0.1,0.06,0.1,Matches,Reading-Women,22.0,Norway
1354,1354,Emma Mitchell,GBR,DF,29.0,,20,1780.0,19.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.8,2.0,12.0,53.0,21.0,0.0,0.1,0.1,0.0,0.1,0.01,0.09,0.1,0.01,0.1,Matches,Reading-Women,21.0,United Kingdom
1355,1355,Justine Vanhaevermaet,BEL,MF,30.0,,18,1510.0,16.8,4.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,2.1,1.3,1.3,2.6,5.0,51.0,28.0,0.24,0.0,0.24,0.18,0.18,0.12,0.08,0.2,0.08,0.15,Matches,Reading-Women,20.0,Belgium
1356,1356,Rachel Rowe,GBR,"FW,MF",29.0,,17,1559.0,17.3,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.9,0.9,1.3,2.3,29.0,50.0,49.0,0.17,0.06,0.23,0.17,0.23,0.05,0.08,0.13,0.05,0.13,Matches,Reading-Women,18.0,United Kingdom
1357,1357,Gemma Evans,GBR,DF,25.0,,17,1510.0,16.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.7,3.0,34.0,6.0,0.0,0.06,0.06,0.0,0.06,0.02,0.02,0.04,0.02,0.04,Matches,Reading-Women,19.0,United Kingdom
1358,1358,Charlie Wellings,GBR,"FW,MF",24.0,,14,1310.0,14.6,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,2.2,2.2,1.0,3.2,13.0,21.0,52.0,0.27,0.14,0.41,0.27,0.41,0.15,0.07,0.22,0.15,0.22,Matches,Reading-Women,20.0,United Kingdom
1359,1359,Lily Woodham,GBR,"DF,MF",21.0,,14,1288.0,14.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,1.7,1.8,21.0,38.0,35.0,0.0,0.07,0.07,0.0,0.07,0.01,0.12,0.13,0.01,0.13,Matches,Reading-Women,16.0,United Kingdom
1360,1360,Sanne Troelsgaard Nielsen,DNK,"FW,MF",33.0,,13,1143.0,12.7,4.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,3.1,2.3,0.4,2.7,18.0,25.0,48.0,0.31,0.08,0.39,0.24,0.31,0.25,0.03,0.27,0.18,0.21,Matches,Reading-Women,20.0,Denmark
1361,1361,Emma Harries,GBR,"FW,MF",20.0,,13,1110.0,12.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.3,1.3,0.5,1.8,16.0,18.0,63.0,0.16,0.08,0.24,0.16,0.24,0.1,0.04,0.15,0.1,0.15,Matches,Reading-Women,16.0,United Kingdom
1362,1362,Grace Moloney,IRL,GK,29.0,,12,1101.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Reading-Women,13.0,Ireland
1363,1363,Deanna Cooper,GBR,DF,29.0,,11,1001.0,11.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.2,0.7,8.0,36.0,2.0,0.09,0.0,0.09,0.09,0.09,0.05,0.02,0.07,0.05,0.07,Matches,Reading-Women,14.0,United Kingdom
1364,1364,Faye Bryson,GBR,"DF,MF",25.0,,10,998.0,11.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.5,0.8,10.0,39.0,20.0,0.0,0.09,0.09,0.0,0.09,0.02,0.05,0.07,0.02,0.07,Matches,Reading-Women,17.0,United Kingdom
1365,1365,Tia Primmer,GBR,"FW,MF",18.0,,10,895.0,9.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.2,0.8,4.0,17.0,22.0,0.1,0.0,0.1,0.1,0.1,0.06,0.02,0.08,0.06,0.08,Matches,Reading-Women,17.0,United Kingdom
1366,1366,Jackie Burns,GBR,GK,25.0,,10,874.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Reading-Women,10.0,United Kingdom
1367,1367,Diane Caldwell,IRL,DF,33.0,,9,758.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,Reading-Women,11.0,Ireland
1368,1368,Easther Mayi Kith,CMR,"DF,MF",25.0,,8,635.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Reading-Women,8.0,Cameroon
